id,proba
567915,0.063167
567916,0.50954
567917,0.11279
567918,0.40277
567919,0.085366
567920,0.30797
567921,0.21182
567922,0.13087
567923,0.21856
567924,0.48892
567925,0.11475
567926,0.61702
567927,0.030256
567928,0.75274
567929,0.22156
567930,0.26617
567931,0.18171
567932,0.051548
567933,0.5661
567934,1
567935,0.6276
567936,0.32271
567937,0.56028
567938,0.08242
567939,0.40038
567940,0.10947
567941,0.34417
567942,0.38539
567943,0.17157
567944,0.43259
567945,0.070006
567946,0.22255
567947,0.46281
567948,0.22316
567949,0.066974
567950,0.31435
567951,0.32015
567952,0.29947
567953,0.68304
567954,0.47046
567955,0.032742
567956,0.30396
567957,0.38096
567958,1
567959,0.57995
567960,0.2237
567961,0.67642
567962,0.31618
567963,0.22597
567964,0.73368
567965,0.10571
567966,0.43666
567967,0.46412
567968,0.017566
567969,0.22632
567970,0.51808
567971,0.21068
567972,0.35612
567973,0.23374
567974,0.19225
567975,0.28615
567976,0.17168
567977,0.1839
567978,0.83665
567979,0.12208
567980,0.10634
567981,0.21824
567982,0.41642
567983,0.40361
567984,0.15773
567985,0.1244
567986,0.21989
567987,0.51754
567988,0.29191
567989,0.19475
567990,0.15352
567991,0.34932
567992,0.53722
567993,0.13254
567994,0.42584
567995,0.11826
567996,0.49674
567997,0.18867
567998,0.22348
567999,0.01194
568000,0.18218
568001,0.003334
568002,0.16879
568003,0.25888
568004,0.080254
568005,0.50101
568006,0.67123
568007,0.42801
568008,0.57479
568009,0.078876
568010,0.36161
568011,0.31098
568012,0.77774
568013,0.33
568014,0.035369
568015,0.50127
568016,0.025912
568017,0.20772
568018,0.44836
568019,0.53295
568020,0.67077
568021,0.2047
568022,0.81958
568023,0.056946
568024,0.089781
568025,0.59357
568026,0.27404
568027,0.628
568028,0.29925
568029,0.078691
568030,0.13162
568031,0.025066
568032,0.14771
568033,0.52269
568034,0.1992
568035,0.043564
568036,0.27557
568037,0.29331
568038,0.26549
568039,0.22242
568040,0.35285
568041,0.42008
568042,0.699
568043,0.0908
568044,0.2853
568045,0.90319
568046,0.50045
568047,0.54075
568048,0.5987
568049,0.28152
568050,0.23918
568051,0.15216
568052,0.29686
568053,0.087395
568054,0.25954
568055,0.12244
568056,0.004177
568057,0.28534
568058,0.42932
568059,0.23816
568060,0.16064
568061,0.44903
568062,0.22821
568063,0.44217
568064,0.31714
568065,0.22544
568066,0.21838
568067,0.075226
568068,0.80231
568069,0.49248
568070,0.31627
568071,0.15509
568072,1
568073,0.32035
568074,0.41147
568075,0.94355
568076,1
568077,0.54538
568078,0.35
568079,0.071498
568080,0.13327
568081,0.57699
568082,1
568083,0.22348
568084,0.96674
568085,0.13524
568086,0.20371
568087,0.66687
568088,0.3448
568089,0.25241
568090,0.23269
568091,0.034736
568092,0.37596
568093,0.19458
568094,0.67679
568095,0.35277
568096,0.050918
568097,0.21809
568098,0.54428
568099,0.58791
568100,0.40327
568101,0.09391
568102,0.12479
568103,0.62116
568104,0.38071
568105,0.089639
568106,0.29571
568107,0.88819
568108,0.21062
568109,0.48256
568110,0.17544
568111,0.24469
568112,0.96689
568113,0.03307
568114,0.66796
568115,0.005791
568116,0.28116
568117,0.16953
568118,0.19383
568119,0.47913
568120,0.55789
568121,0.92499
568122,0.4818
568123,0.071726
568124,0.40216
568125,0.027081
568126,0.06099
568127,0.41684
568128,0.22764
568129,0.016158
568130,0.53231
568131,0.44131
568132,0.047259
568133,0.61535
568134,0.33321
568135,0.19921
568136,0.16908
568137,0.39318
568138,0.15079
568139,0.83599
568140,0.15815
568141,0.12769
568142,0.41834
568143,0.45045
568144,0.061184
568145,0.12229
568146,0.002286
568147,0.34464
568148,0.26748
568149,0.21726
568150,0.18555
568151,1
568152,0.68152
568153,0.29007
568154,0.70424
568155,0.20557
568156,0.37006
568157,0.074665
568158,0.25364
568159,0.32712
568160,0.061307
568161,0.24273
568162,0.010828
568163,0.26961
568164,0.34565
568165,0.029669
568166,0.29506
568167,0.98603
568168,0.68423
568169,0.32799
568170,0.1132
568171,0.68015
568172,0.41875
568173,0.47607
568174,1
568175,0.29953
568176,1
568177,0.16275
568178,0.32489
568179,0.37301
568180,0.021239
568181,0.44257
568182,0.20098
568183,0.050776
568184,0.21287
568185,0.050047
568186,0.41648
568187,0.17764
568188,0.18825
568189,0.50502
568190,0.37441
568191,0.072198
568192,0.014331
568193,0.2944
568194,0.45193
568195,0.14133
568196,0.42786
568197,0.48975
568198,0.083148
568199,0.076745
568200,0.062341
568201,0.23162
568202,0.15904
568203,0.18498
568204,0.16119
568205,0.54249
568206,0.33036
568207,1
568208,0.71671
568209,0.96248
568210,0.084793
568211,0.17901
568212,0.93015
568213,0.02552
568214,0.046801
568215,0.31987
568216,0.16411
568217,0.003152
568218,0.30229
568219,0.86657
568220,0.16493
568221,0.16486
568222,0.39285
568223,0.35797
568224,0.18782
568225,0.24932
568226,0.17554
568227,0.67007
568228,0.10296
568229,0.24861
568230,0.52261
568231,0.10448
568232,0.27605
568233,0.40375
568234,0.40252
568235,0.035108
568236,0.85088
568237,0.42475
568238,0.29077
568239,0.15666
568240,0.31113
568241,0.12624
568242,0.86101
568243,0.38738
568244,0.37
568245,0.18678
568246,0.25382
568247,0.17716
568248,0.41761
568249,0.14938
568250,1
568251,0.26986
568252,0.32178
568253,0.46055
568254,0.56112
568255,0.13818
568256,0.2896
568257,1
568258,0.17128
568259,0.21346
568260,0.036876
568261,0.041476
568262,0.42981
568263,0.41979
568264,0.28501
568265,0.30134
568266,0.22636
568267,0.27768
568268,0.24192
568269,0.070873
568270,0.33267
568271,0.13976
568272,0.3111
568273,0.57692
568274,0.5944
568275,0.31961
568276,0.4544
568277,0.034443
568278,0.89157
568279,0.2456
568280,0.3384
568281,0.10144
568282,0.26701
568283,0.40049
568284,0.098146
568285,0.14251
568286,0.35567
568287,0.10417
568288,0.059393
568289,0.30133
568290,0.20699
568291,0.20189
568292,0.83966
568293,0.001184
568294,0.13928
568295,0.48586
568296,0.48304
568297,0.13636
568298,0.29802
568299,0.19206
568300,0.34326
568301,1
568302,0.34551
568303,0.025814
568304,0.66571
568305,0.36412
568306,0.3517
568307,0.30164
568308,0.57439
568309,0.33364
568310,0.28366
568311,0.27828
568312,0.16158
568313,0.15492
568314,0.073075
568315,0.94119
568316,0.50395
568317,0.7132
568318,0.30778
568319,0.1702
568320,0.26139
568321,0.42278
568322,0.17936
568323,0.17415
568324,0.7427
568325,0.089151
568326,0.29498
568327,0.32537
568328,0.38411
568329,0.57494
568330,0.59682
568331,0.18045
568332,0.28151
568333,0.076974
568334,0.3341
568335,0.13986
568336,0.066466
568337,0.15914
568338,0.4369
568339,0.052248
568340,0.19793
568341,0.62098
568342,0.6248
568343,0.67872
568344,0.33589
568345,0.094636
568346,0.20539
568347,0.061046
568348,0.31862
568349,0.25367
568350,0.23054
568351,0.387
568352,0.67016
568353,0.14911
568354,0.52539
568355,0.48615
568356,0.41699
568357,0.26158
568358,0.28888
568359,0.29349
568360,0.43496
568361,0.35907
568362,0.48164
568363,0.43476
568364,0.44035
568365,0.16238
568366,0.076054
568367,0.52768
568368,0.12954
568369,0.13851
568370,0.71076
568371,0.010858
568372,0.36159
568373,0.062422
568374,0.1924
568375,0.4202
568376,0.1276
568377,0.36313
568378,0.10654
568379,0.17265
568380,0.85322
568381,0.26735
568382,0.85725
568383,0.34532
568384,0.32252
568385,0.075781
568386,1
568387,0.4839
568388,0.27886
568389,0.028413
568390,0.37918
568391,0.1102
568392,0.027875
568393,0.18441
568394,0.21229
568395,0.68649
568396,0.33265
568397,0.14302
568398,0.59772
568399,0.22251
568400,0.11616
568401,0.43206
568402,0.2553
568403,0.17039
568404,0.90228
568405,0.083268
568406,1
568407,0.57446
568408,0.29987
568409,0.36566
568410,0.18656
568411,0.17551
568412,0.13649
568413,0.1586
568414,0.088006
568415,0.23105
568416,0.78132
568417,0.25118
568418,0.21802
568419,0.31687
568420,0.32553
568421,0.72239
568422,0.20939
568423,0.26829
568424,0.13136
568425,0.65273
568426,0.10915
568427,1
568428,0.079847
568429,0.098686
568430,0.26761
568431,0.24101
568432,0.26652
568433,0.25792
568434,0.57121
568435,0.20651
568436,0.26424
568437,0.36205
568438,0.61851
568439,0.34526
568440,0.037134
568441,0.38687
568442,0.01662
568443,0.099618
568444,0.40553
568445,0.38041
568446,0.19364
568447,0.094661
568448,0.1291
568449,0.2413
568450,0.036345
568451,0.63447
568452,0.30115
568453,0.12818
568454,0.32686
568455,0.032047
568456,0.4417
568457,0.21019
568458,0.04888
568459,0.090583
568460,0.26719
568461,0.10956
568462,0.33465
568463,1
568464,0.10702
568465,0.014588
568466,0.38996
568467,1
568468,0.18459
568469,0.72363
568470,0.10555
568471,0.18296
568472,0.46494
568473,0.32955
568474,0.41047
568475,0.13002
568476,0.026686
568477,0.55911
568478,0.68705
568479,0.15519
568480,0.13017
568481,0.59949
568482,0.47915
568483,0.37191
568484,0.55356
568485,0.090319
568486,0.42057
568487,0.02461
568488,0.079446
568489,0.21233
568490,0.081692
568491,0.022992
568492,0.72825
568493,0.35395
568494,0.33549
568495,0.61144
568496,0.30097
568497,0.1541
568498,0.46967
568499,0.068546
568500,1
568501,0.10555
568502,0.47959
568503,0.58681
568504,0.73821
568505,0.62585
568506,0.23229
568507,0.60567
568508,0.80326
568509,0.24144
568510,0.21087
568511,0.02803
568512,0.35093
568513,0.15554
568514,0.45172
568515,0.51712
568516,0.040053
568517,0.57442
568518,0.16097
568519,0.34284
568520,0.12092
568521,0.38234
568522,0.21624
568523,0.29995
568524,0.13255
568525,0.44818
568526,0.15174
568527,1
568528,0.37568
568529,0.20388
568530,0.31637
568531,0.047863
568532,0.16781
568533,1
568534,0.14363
568535,0.15135
568536,0.41443
568537,0.15906
568538,0.74542
568539,0.5646
568540,0.56421
568541,0.43376
568542,0.22245
568543,0.47828
568544,0.49924
568545,0.55047
568546,0.31481
568547,0.12977
568548,0.079413
568549,0.7288
568550,0.28041
568551,0.21884
568552,0.038994
568553,0.33249
568554,0.35409
568555,0.20818
568556,0.36918
568557,0.56135
568558,0.39017
568559,0.36838
568560,0.22926
568561,0.16952
568562,0.48598
568563,0.25335
568564,0.25672
568565,0.35436
568566,0.071755
568567,0.4096
568568,0.54662
568569,0.070822
568570,0.22724
568571,0.35912
568572,0.11654
568573,0.14024
568574,0.04389
568575,0.24287
568576,0.005046
568577,0.46486
568578,0.11461
568579,0.037548
568580,0.21357
568581,0.54673
568582,0.29739
568583,0.29162
568584,0.42837
568585,0.79684
568586,0.47475
568587,0.42109
568588,0.064376
568589,0.40843
568590,0.13035
568591,0.15237
568592,0.073132
568593,0.14125
568594,0.1683
568595,0.22174
568596,0.18325
568597,0.26455
568598,0.11107
568599,0.062126
568600,0.74107
568601,0.4841
568602,0.39177
568603,0.35265
568604,0.24541
568605,0.6627
568606,0.43304
568607,0.3047
568608,0.001367
568609,0.54852
568610,0.027181
568611,0.4165
568612,0.2165
568613,0.49681
568614,0.52075
568615,0.26058
568616,0.31742
568617,0.038296
568618,0.0345
568619,0.41061
568620,0.13346
568621,0.006342
568622,0.60195
568623,0.78447
568624,0.74492
568625,0.39935
568626,0.10288
568627,0.76566
568628,0.06724
568629,0.34171
568630,0.40449
568631,0.279
568632,0.22305
568633,0.23564
568634,0.23938
568635,0.7271
568636,0.26899
568637,0.1174
568638,0.44493
568639,0.29082
568640,0.14392
568641,0.55767
568642,0.27112
568643,0.20659
568644,0.57952
568645,0.16318
568646,0.099135
568647,0.37895
568648,0.11822
568649,0.096305
568650,0.32064
568651,0.23319
568652,0.4645
568653,0.083042
568654,0.23549
568655,0.95475
568656,0.04813
568657,0.32719
568658,0.079441
568659,0.36203
568660,0.52314
568661,0.30167
568662,0.24971
568663,0.61193
568664,0.91814
568665,0.33805
568666,0.36659
568667,0.21866
568668,1
568669,0.71415
568670,0.50221
568671,0.92462
568672,0.10573
568673,0.95633
568674,0.29733
568675,0.30366
568676,0.39872
568677,0.19216
568678,0.24058
568679,0.090335
568680,0.14238
568681,0.089381
568682,0.043963
568683,0.62018
568684,0.071512
568685,0.50394
568686,0.22347
568687,0.13993
568688,0.49985
568689,0.21209
568690,0.062847
568691,0.29479
568692,0.43369
568693,0.63833
568694,0.49783
568695,0.25346
568696,0.474
568697,0.012682
568698,0.15574
568699,0.3397
568700,0.47852
568701,0.28595
568702,0.50051
568703,0.39731
568704,0.7458
568705,0.033528
568706,0.2449
568707,0.76199
568708,0.46643
568709,0.41639
568710,0.30943
568711,0.71654
568712,0.46313
568713,0.39423
568714,0.43056
568715,0.64817
568716,0.030762
568717,0.2679
568718,0.27127
568719,0.53393
568720,1
568721,0.30837
568722,0.44128
568723,0.36116
568724,0.30855
568725,0.15784
568726,0.49397
568727,0.53371
568728,0.20229
568729,0.13427
568730,0.56948
568731,0.073016
568732,0.45313
568733,0.094721
568734,0.51356
568735,0.95377
568736,0.33399
568737,0.085699
568738,0.20515
568739,0.11655
568740,0.6902
568741,0.3845
568742,0.42086
568743,0.083419
568744,0.32192
568745,0.12053
568746,0.2813
568747,0.092845
568748,0.13747
568749,0.24533
568750,0.030415
568751,0.19641
568752,0.29753
568753,0.16167
568754,0.18584
568755,0.16343
568756,0.22419
568757,0.13779
568758,0.096698
568759,0.80958
568760,0.36527
568761,0.018036
568762,0.60958
568763,0.4122
568764,0.20553
568765,0.66794
568766,0.013693
568767,0.27038
568768,0.1004
568769,0.41834
568770,0.37675
568771,0.38097
568772,0.12493
568773,0.50615
568774,0.31169
568775,0.082261
568776,0.25842
568777,0.25375
568778,0.22387
568779,0.32204
568780,0.37745
568781,0.55347
568782,0.85394
568783,0.56142
568784,0.16981
568785,0.28336
568786,0.45545
568787,0.34699
568788,0.12309
568789,0.2739
568790,0.20504
568791,0.14165
568792,0.52661
568793,0.24904
568794,0.23796
568795,0.2558
568796,0.13861
568797,0.1613
568798,0.72659
568799,0.044635
568800,0.32098
568801,0.38466
568802,0.52104
568803,0.44155
568804,0.22094
568805,0.40828
568806,0.92681
568807,0.51198
568808,0.37456
568809,0.23917
568810,0.22574
568811,0.06985
568812,1
568813,0.30727
568814,0.39441
568815,0.52241
568816,0.20085
568817,1
568818,0.038601
568819,0.11964
568820,0.17752
568821,0.80119
568822,0.53599
568823,0.40816
568824,0.040653
568825,0.18291
568826,0.10427
568827,0.053123
568828,0.41712
568829,0.13295
568830,0.24662
568831,0.045499
568832,0.46711
568833,0.49095
568834,0.18676
568835,0.52177
568836,0.48201
568837,0.22042
568838,0.32675
568839,0.20773
568840,0.30449
568841,0.26147
568842,0.67478
568843,0.71613
568844,0.47487
568845,0.44795
568846,0.46492
568847,0.27569
568848,0.073983
568849,0.15748
568850,0.30377
568851,0.23989
568852,0.2808
568853,0.2135
568854,0.068359
568855,0.85304
568856,0.35591
568857,0.40592
568858,0.35639
568859,0.32231
568860,0.052789
568861,0.60367
568862,0.93864
568863,0.49955
568864,0.23358
568865,0.46071
568866,0.20536
568867,0.37404
568868,0.34529
568869,0.047773
568870,0.30448
568871,0.020118
568872,0.42345
568873,0.61769
568874,0.57036
568875,1
568876,0.24956
568877,0.43685
568878,0.60533
568879,0.20863
568880,0.47796
568881,0.30991
568882,0.22019
568883,0.93784
568884,0.58918
568885,0.82142
568886,0.060582
568887,0.005023
568888,0.39764
568889,0.1491
568890,0.22063
568891,0.12133
568892,0.082426
568893,0.51481
568894,0.032819
568895,0.014941
568896,0.5796
568897,0.39244
568898,0.73896
568899,0.42867
568900,0.23535
568901,0.19563
568902,0.56628
568903,0.69513
568904,0.31349
568905,1
568906,0.03688
568907,0.005809
568908,0.081342
568909,0.089477
568910,0.31557
568911,0.088914
568912,0.2529
568913,0.45436
568914,0.22373
568915,0.49597
568916,0.28105
568917,0.17857
568918,0.30052
568919,0.30216
568920,0.39072
568921,0.54117
568922,0.12162
568923,1
568924,0.11468
568925,0.14411
568926,0.45535
568927,0.32689
568928,0.35738
568929,0.39408
568930,0.000403
568931,0.27867
568932,0.40305
568933,0.034996
568934,0.013359
568935,0.31072
568936,0.5287
568937,0.31048
568938,0.57719
568939,0.39968
568940,0.43935
568941,0.03593
568942,0.14038
568943,0.35646
568944,0.66565
568945,0.73887
568946,0.21551
568947,1
568948,0.095452
568949,0.011109
568950,0.31407
568951,0.39633
568952,0.8897
568953,0.39019
568954,0.23985
568955,0.35217
568956,0.060479
568957,0.028877
568958,0.42551
568959,0.024357
568960,0.47733
568961,0.16644
568962,0.24125
568963,0.24491
568964,0.16697
568965,0.24479
568966,0.47452
568967,0.13792
568968,0.21021
568969,1
568970,0.11364
568971,0.5558
568972,0.45345
568973,0.63282
568974,0.1004
568975,0.054385
568976,0.14752
568977,0.28231
568978,0.21153
568979,0.71081
568980,0.12075
568981,0.15421
568982,0.48436
568983,0.004694
568984,0.11426
568985,0.25362
568986,0.48887
568987,0.60957
568988,0.24441
568989,0.42716
568990,0.64995
568991,0.009469
568992,0.064741
568993,0.082691
568994,0.031887
568995,0.47166
568996,0.76216
568997,1
568998,0.53989
568999,0.34072
569000,1
569001,0.45367
569002,0.10976
569003,0.20227
569004,0.45159
569005,0.047083
569006,0.012442
569007,0.26262
569008,0.23509
569009,0.29107
569010,0.044998
569011,0.13501
569012,0.39574
569013,0.26318
569014,0.61545
569015,0.12801
569016,0.24731
569017,0.58516
569018,0.1048
569019,0.26827
569020,0.042034
569021,0.36876
569022,0.21209
569023,0.08105
569024,0.067574
569025,0.28167
569026,0.67709
569027,0.27262
569028,0.044947
569029,0.80261
569030,0.031715
569031,0.70553
569032,0.05966
569033,0.034566
569034,0.1674
569035,0.80594
569036,0.37884
569037,0.098752
569038,0.54061
569039,0.089595
569040,0.019203
569041,0.54138
569042,0.5837
569043,0.36389
569044,0.15699
569045,0.52628
569046,0.32255
569047,1
569048,0.74704
569049,0.074849
569050,0.64014
569051,0.35045
569052,0.22558
569053,0.15036
569054,0.43019
569055,0.19944
569056,0.44857
569057,0.19264
569058,1
569059,0.215
569060,0.19002
569061,0.82743
569062,0.00683
569063,0.24764
569064,0.092178
569065,0.73258
569066,0.041728
569067,0.29575
569068,0.61077
569069,0.4643
569070,0.41041
569071,0.24946
569072,0.25778
569073,0.6152
569074,0.016741
569075,0.24809
569076,0.22427
569077,0.10413
569078,0.33188
569079,0.21899
569080,0.008263
569081,0.85013
569082,0.37681
569083,0.47696
569084,0.11637
569085,0.10698
569086,0.74618
569087,0.33947
569088,0.24568
569089,0.15733
569090,0.022827
569091,0.32612
569092,0.47719
569093,0.090524
569094,0.09767
569095,0.267
569096,0.33367
569097,0.64153
569098,0.30913
569099,0.077582
569100,0.13373
569101,1
569102,0.78341
569103,0.6303
569104,0.11674
569105,0.64425
569106,0.30496
569107,0.027163
569108,0.1258
569109,0.26812
569110,0.31671
569111,0.1647
569112,0.24506
569113,0.20526
569114,0.007467
569115,0.17151
569116,0.25484
569117,0.31471
569118,0.67122
569119,0.148
569120,0.039716
569121,0.71728
569122,0.50346
569123,0.56515
569124,0.62368
569125,0.49412
569126,0.25921
569127,0.29995
569128,0.26257
569129,0.16975
569130,0.44341
569131,0.46723
569132,0.35897
569133,0.20951
569134,0.73277
569135,0.17433
569136,0.55417
569137,0.44232
569138,0.21622
569139,0.058895
569140,0.4523
569141,0.011852
569142,0.35138
569143,0.6795
569144,0.49648
569145,0.3758
569146,0.18488
569147,0.25477
569148,0.13951
569149,0.20488
569150,0.18931
569151,0.30961
569152,0.035457
569153,1
569154,0.59145
569155,0.14914
569156,0.17098
569157,0.38743
569158,0.61659
569159,0.38623
569160,0.5181
569161,0.36306
569162,0.27364
569163,0.52649
569164,0.50535
569165,0.58846
569166,0.29847
569167,0.26529
569168,0.19756
569169,0.16328
569170,0.41692
569171,0.092838
569172,0.5566
569173,0.62195
569174,0.35103
569175,0.47874
569176,0.01314
569177,0.24313
569178,0.71377
569179,0.34568
569180,0.014958
569181,0.034916
569182,0.092824
569183,0.26487
569184,0.30431
569185,0.16244
569186,0.38114
569187,0.1569
569188,0.23632
569189,0.38073
569190,0.18225
569191,0.55972
569192,0.22046
569193,0.018466
569194,0.55442
569195,0.50615
569196,0.066599
569197,0.073879
569198,0.51579
569199,0.2589
569200,0.25443
569201,0.74164
569202,0.27943
569203,0.27246
569204,0.20584
569205,0.09842
569206,0.019016
569207,0.27351
569208,0.027584
569209,0.46613
569210,0.2512
569211,0.32523
569212,0.79459
569213,0.18398
569214,1
569215,0.61066
569216,0.89549
569217,0.008953
569218,0.52808
569219,0.19234
569220,0.093981
569221,0.91698
569222,0.55294
569223,0.23388
569224,0.1804
569225,0.36253
569226,0.52912
569227,0.82285
569228,0.86812
569229,0.122
569230,0.36516
569231,0.39115
569232,0.096986
569233,0.35051
569234,0.001256
569235,0.003642
569236,0.072067
569237,0.31318
569238,0.55447
569239,0.34426
569240,0.83883
569241,0.27123
569242,0.003535
569243,0.71939
569244,0.17919
569245,0.56462
569246,0.10083
569247,0.065836
569248,0.32593
569249,0.54156
569250,0.16702
569251,0.13292
569252,0.20887
569253,0.10837
569254,1
569255,0.73676
569256,0.52804
569257,0.21729
569258,0.41302
569259,0.53452
569260,1
569261,0.3406
569262,0.10879
569263,0.21156
569264,0.42137
569265,0.08386
569266,0.30482
569267,0.2153
569268,0.41174
569269,0.26793
569270,0.28802
569271,0.17173
569272,0.28848
569273,0.27287
569274,0.16811
569275,0.092218
569276,0.20986
569277,0.12643
569278,0.32005
569279,0.22911
569280,0.085515
569281,0.33203
569282,0.65001
569283,0.65566
569284,0.032066
569285,0.18644
569286,0.17619
569287,0.41775
569288,0.10783
569289,0.21898
569290,0.94287
569291,0.15807
569292,0.001668
569293,0.289
569294,0.27414
569295,0.41338
569296,0.40753
569297,0.35561
569298,0.26461
569299,0.37323
569300,0.088458
569301,0.97524
569302,0.042788
569303,0.17334
569304,0.59974
569305,0.042113
569306,0.23051
569307,0.3602
569308,0.062075
569309,0.50613
569310,0.12465
569311,0.67987
569312,0.46627
569313,0.45596
569314,0.00072
569315,0.10438
569316,0.11153
569317,0.12448
569318,0.063821
569319,0.79945
569320,0.74917
569321,0.43281
569322,0.11791
569323,0.23455
569324,0.076863
569325,0.45748
569326,0.68275
569327,0.57553
569328,0.46492
569329,0.12181
569330,0.42369
569331,0.7512
569332,0.14567
569333,0.68092
569334,0.31444
569335,0.48104
569336,0.51184
569337,0.39849
569338,0.27499
569339,0.53071
569340,0.041647
569341,0.057123
569342,1
569343,0.22381
569344,0.029738
569345,0.1042
569346,0.28525
569347,0.50752
569348,0.23092
569349,0.43328
569350,0.33788
569351,0.63747
569352,0.29803
569353,0.38862
569354,0.7639
569355,0.42156
569356,0.67651
569357,0.22207
569358,0.45262
569359,0.21329
569360,0.22421
569361,0.18264
569362,0.42527
569363,0.080505
569364,0.062524
569365,0.24669
569366,0.3928
569367,0.49588
569368,0.48999
569369,0.046642
569370,0.42365
569371,0.78306
569372,1
569373,0.27058
569374,0.90074
569375,0.24508
569376,0.64573
569377,0.79219
569378,0.66752
569379,0.94179
569380,0.15412
569381,0.42687
569382,0.26464
569383,0.45569
569384,0.71448
569385,1
569386,0.14317
569387,0.20015
569388,0.26733
569389,0.010829
569390,0.043666
569391,0.25673
569392,0.11611
569393,0.99633
569394,0.1644
569395,0.1557
569396,0.35292
569397,0.088258
569398,0.24772
569399,0.16992
569400,0.16383
569401,0.62184
569402,0.82342
569403,0.063211
569404,0.2844
569405,0.16602
569406,0.39756
569407,0.34008
569408,0.002926
569409,0.10547
569410,0.06327
569411,0.24568
569412,0.12856
569413,0.8053
569414,0.28355
569415,0.30515
569416,0.052661
569417,0.24054
569418,0.059736
569419,0.31239
569420,0.37767
569421,0.34797
569422,0.22003
569423,0.10137
569424,0.15219
569425,0.27177
569426,0.073433
569427,0.58076
569428,0.19568
569429,0.3325
569430,0.23121
569431,0.043543
569432,0.34206
569433,0.36987
569434,0.10651
569435,0.33239
569436,0.084939
569437,0.26204
569438,0.29724
569439,0.051464
569440,0.12482
569441,0.61954
569442,0.28512
569443,0.36295
569444,0.19915
569445,0.71299
569446,0.15541
569447,0.012092
569448,0.52132
569449,0.29374
569450,0.92572
569451,0.14788
569452,0.082731
569453,0.72981
569454,0.17707
569455,0.19051
569456,0.25983
569457,0.16059
569458,0.033457
569459,0.25264
569460,0.74324
569461,0.43975
569462,0.35782
569463,0.16394
569464,0.44939
569465,0.10203
569466,0.33827
569467,0.069331
569468,0.39895
569469,0.15379
569470,0.40633
569471,0.1673
569472,0.38394
569473,0.31098
569474,0.18138
569475,0.17219
569476,0.34211
569477,0.50031
569478,0.64546
569479,0.015051
569480,0.26084
569481,0.22249
569482,0.42786
569483,0.29631
569484,0.17367
569485,0.073182
569486,0.42381
569487,0.82265
569488,0.23629
569489,0.1513
569490,0.11502
569491,0.35022
569492,0.076492
569493,0.046541
569494,0.34651
569495,0.29673
569496,0.10265
569497,0.37078
569498,0.042817
569499,0.30402
569500,0.54858
569501,0.14667
569502,0.27231
569503,0.54044
569504,0.79566
569505,0.1882
569506,0.15907
569507,0.25601
569508,0.010194
569509,0.43824
569510,0.15351
569511,0.32764
569512,0.47336
569513,0.36521
569514,0.047921
569515,0.48656
569516,0.28605
569517,0.21433
569518,0.64652
569519,0.50399
569520,0.44577
569521,0.29355
569522,0.2622
569523,0.29352
569524,0.017155
569525,0.075702
569526,0.17557
569527,0.50453
569528,0.54305
569529,0.35153
569530,0.15816
569531,0.19675
569532,0.15736
569533,0.65072
569534,0.077287
569535,0.29596
569536,0.27776
569537,0.28705
569538,0.53577
569539,0.047398
569540,0.0428
569541,0.33825
569542,0.69122
569543,0.82827
569544,0.33717
569545,0.13017
569546,0.005443
569547,0.57511
569548,0.10716
569549,0.54868
569550,0.379
569551,0.23529
569552,1
569553,0.44805
569554,0.37456
569555,0.41269
569556,0.21328
569557,0.13093
569558,0.032917
569559,0.030477
569560,0.16403
569561,0.049094
569562,0.14292
569563,0.42243
569564,0.48232
569565,0.064201
569566,1
569567,0.31294
569568,0.25007
569569,0.37849
569570,0.4876
569571,0.53123
569572,0.13685
569573,0.18842
569574,0.019864
569575,0.26342
569576,0.22681
569577,0.080416
569578,0.31322
569579,0.8285
569580,0.34323
569581,0.16616
569582,0.20543
569583,0.14073
569584,0.15929
569585,0.15736
569586,1
569587,0.11113
569588,0.29804
569589,0.43007
569590,0.46525
569591,0.30442
569592,0.29972
569593,0.56977
569594,0.95985
569595,0.37967
569596,0.68519
569597,0.61357
569598,1
569599,0.066422
569600,0.30112
569601,0.00986
569602,0.65544
569603,0.35693
569604,0.56407
569605,0.50215
569606,0.28555
569607,0.11874
569608,0.25043
569609,0.36007
569610,0.35263
569611,0.23201
569612,0.47704
569613,0.4499
569614,0.53272
569615,0.24846
569616,0.29979
569617,0.64245
569618,0.059443
569619,0.26782
569620,0.1617
569621,0.51845
569622,0.16071
569623,0.40107
569624,0.19935
569625,0.14445
569626,0.40386
569627,0.30271
569628,0.25372
569629,0.49176
569630,0.045435
569631,0.17763
569632,0.37432
569633,0.37212
569634,0.36748
569635,0.25934
569636,0.88675
569637,0.45174
569638,0.19576
569639,0.19511
569640,0.23546
569641,0.4801
569642,0.19028
569643,0.74215
569644,0.47188
569645,0.087234
569646,0.43132
569647,0.34405
569648,0.75019
569649,0.22265
569650,0.43118
569651,0.22361
569652,0.36398
569653,0.47559
569654,0.44811
569655,0.74741
569656,0.44255
569657,0.19024
569658,0.12132
569659,0.40347
569660,0.013366
569661,0.30394
569662,0.2621
569663,1
569664,0.2944
569665,0.13679
569666,0.13858
569667,0.16972
569668,0.33691
569669,0.64362
569670,0.14325
569671,0.41331
569672,0.31236
569673,0.096736
569674,0.081274
569675,0.064442
569676,0.32515
569677,0.21155
569678,0.36446
569679,1
569680,0.34633
569681,0.31922
569682,0.36714
